Index,Initial x,Initial y,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
-711,1.090320841734116,0.5987203309231203,-0.5107840840342847,19.6062826709397,2.9011918885400116,12.40145536809969,(-24.762527135829565+0j),(-0.040383600369846256+0j),(0.9999999999832139+5.14339764291708e-06j),(0.9999999999832139-5.14339764291708e-06j),(0.5848145259962068+0.811167042096299j),(0.5848145259962068-0.811167042096299j)
-710,1.0895197877738263,0.5982689979899354,-0.5085409137026125,19.61065563309357,2.9023850815554537,12.31366641477999,(-24.58666036794727+0j),(-0.04067246161280732+0j),(0.9999999999825175+5.149321970791198e-06j),(0.9999999999825175-5.149321970791198e-06j),(0.5817705510334308+0.813352952874485j),(0.5817705510334308-0.813352952874485j)
-709,1.0887162564643784,0.5978217544372676,-0.5063046428113659,19.615032093208814,2.9035641674331303,12.225193977524173,(-24.409420165021398+0j),(0.9999999999803074+5.171006780731837e-06j),(0.9999999999803074-5.171006780731837e-06j),(-0.04096779002710579+0j),(0.5787174354305951+0.8155281294522667j),(0.5787174354305951-0.8155281294522667j)
-708,1.087910285105484,0.5973785980492174,-0.5040752403438766,19.61941202325647,2.9047293119962934,12.136064652460536,(-24.23085961759748+0j),(0.9999999999843978+4.889767454267558e-06j),(0.9999999999843978-4.889767454267558e-06j),(-0.04126968732369134+0j),(0.5756551867849882+0.8176925497563592j),(0.5756551867849882-0.8176925497563592j)
-707,1.087101910034238,0.5969395267499445,-0.501852675255309,19.62379539531065,2.905880678939085,12.046304654578346,(-24.051031050082575+0j),(-0.041578259074170294+0j),(0.9999999999843363+4.898906915581146e-06j),(0.9999999999843363-4.898906915581146e-06j),(0.5725838133946464+0.819846190841865j),(0.5725838133946464-0.819846190841865j)
-706,1.086291166642921,0.5965045386034779,-0.4996369164734822,19.62818218154737,2.9070184298593986,11.955939820263588,(-23.869986025720596+0j),(0.9999999999840546+4.885893237043359e-06j),(0.9999999999840546-4.885893237043359e-06j),(-0.04189361480665763+0j),(0.5695033242590262+0.8219890289154541j),(0.5695033242590262-0.8219890289154541j)
-705,1.0854780893911722,0.5960736318141027,-0.4974279328948604,19.63257235423998,2.9081427242907467,11.864995610097044,(-23.687775352087595+0j),(0.9999999999839482+4.88122056566418e-06j),(0.9999999999839482-4.88122056566418e-06j),(-0.04221586810656504+0j),(0.5664137290861879+0.8241210393516635j),(0.5664137290861879-0.8241210393516635j)
-704,1.0846627118197083,0.595646804726733,-0.4952256933825354,19.63696588575617,2.9092537197335213,11.773497111561756,(-23.504449086399646+0j),(0.9999999999839675+4.8061748161307895e-06j),(0.9999999999839675-4.8061748161307895e-06j),(-0.04254513672389764+0j),(0.5633150382956928+0.8262421967131095j),(0.5633150382956928-0.8262421967131095j)
-703,1.083845066563074,0.5952240558273674,-0.4930301667635625,19.641362748554556,2.910351571685714,11.681469041854324,(-23.320056541022808+0j),(-0.04288154268602626+0j),(0.9999999999819338+4.804062946116832e-06j),(0.9999999999819338-4.804062946116832e-06j),(0.560207263024642+0.8283524747676195j),(0.560207263024642-0.8283524747676195j)
-702,1.083025185362693,0.5948053837438083,-0.4908413218272466,19.645762915181905,2.911436433672932,11.588935750606648,(-23.134646288797395+0j),(-0.04322521241610192+0j),(0.9999999999810913+4.766388281628562e-06j),(0.9999999999810913-4.766388281628562e-06j),(0.5570904151299936+0.8304518465085149j),(0.5570904151299936-0.8304518465085149j)
