Index,Initial x,Initial z,Initial vy,Jacobi Constant,Period,Stability Index,Eig1,Eig2,Eig3,Eig4
171,0.7137862660659888,-1.0532363435707058e-48,0.6662055294196483,2.875915972120036,4.698104165902188,1.0,(0.9999999999991908-7.458874232073036e-07j),(0.9999999999991908+7.458874232073036e-07j),(-0.6517194731053353+0.7584601033521986j),(-0.6517194731053353-0.7584601033521986j)
172,0.7091029707634685,1.9111827708254452e-37,0.675348919284893,2.873168028536023,4.7544766828543885,1.0000000000010036,(0.999998583328255+0j),(0.59377584356412+0.8046305037715376j),(-0.6371011322232722-0.7707802198562147j),(1.0000014166727471+0j)
173,0.704283072266637,-4.4187900189085176e-48,0.6848996349337042,2.8703111643293893,4.810532098616857,1.0000000000024003,(0.9999978089439863+0j),(0.6168504561645011+0.7870803737418223j),(-0.6214789130523393-0.7834308907829112j),(1.0000021910600072+0j)
174,0.6993181920628994,1.3237398768108102e-58,0.6948838412174211,2.8673358646961544,4.866233645792738,1.0000000000042997,(0.9999970675562282+0j),(0.6396814713095865+0.7686401077637741j),(-0.6048472369384426-0.7963415221936451j),(1.0000029324514623+0j)
175,0.6941996533394289,-5.138673392277339e-69,0.7053293781545112,2.8642319377122174,4.921539751040973,1.0000000000066307,(0.9999963583714164+0j),(0.6621950080120362+0.7493315496920216j),(-0.5872052707238866-0.809438058183413j),(1.0000036416410605+0j)
176,0.6889185494182318,1.3968408554370858e-36,0.7162657080601398,2.8609884988299887,4.976403459612989,1.0000000000098228,(0.9999955676853568+0j),(0.6843169766769253+0.7291846648357752j),(-0.5685579400942011-0.8226432208177535j),(1.0000044323336863+0j)
177,0.6834658417453764,-2.3531927535523668e-36,0.7277237973825631,2.857593972499992,5.030771838956639,1.0000000000140126,(0.9999947061410056+0j),(0.7059735686227699+0.7082381805621205j),(-0.5489170180460294-0.8358768493629268j),(1.0000052938865795+0j)
178,0.6778324941485896,2.0265770680449807e-46,0.739735913364845,2.8540361175613973,5.084585386116513,1.0000000000200935,(0.9999936607168399+0j),(0.727091834420308+0.68654021318436j),(-0.528302277046176-0.8490563609496841j),(1.0000063393231093+0j)
179,0.6720096503471663,6.792704308821978e-36,0.7523353130069913,2.8503020843449316,5.137777476457905,1.0000000000276814,(0.9999925594146097+0j),(0.7476003641174481+0.6641488504630406j),(-0.5067426824299578-0.8620973574979306j),(1.0000074406407307+0j)
180,0.6659888612494913,-2.3142567990687825e-35,0.7655558003996588,2.8463785125189625,5.19027390726007,1.000000000037546,(0.9999913344730126+0j),(0.7674300819738675+0.6411326456213976j),(-0.4842775892622615-0.8749144052646398j),(1.0000086656020784+0j)
181,0.6597623669776402,-1.966925769049644e-35,0.7794311294536467,2.842251679248125,5.241992608431935,1.00000000005012,(0.9999899880729683+0j),(0.7865151658099172+0.6175709626843823j),(-0.4609578848687119-0.8874220125614042j),(1.0000100120275124+0j)
182,0.6533234353129689,4.958793730457601e-45,0.7939942338178948,2.8379077067458733,5.292843612366713,1.000000000065529,(0.9999885520057215+0j),(0.8047940953780776+0.5935540952975645j),(-0.43684699486569284-0.899535826456061j),(1.0000114481257343+0j)
183,0.6466667528748021,5.550778455966404e-35,0.8092762760178178,2.8333328361903116,5.342729392509643,1.000000000083813,(0.9999870530420923+0j),(0.8222108240617417+0.5691830643963739j),(-0.41202164357444515-0.9111740586886558j),(1.0000129471261667+0j)
184,0.6397888575339037,3.65253002600859e-34,0.825305525030115,2.8285137706105163,5.391545690271002,1.000000000104707,(0.9999855289601008+0j),(0.838716052625936+0.5445689883453818j),(-0.386572234049628-0.9222591327076916j),(1.0000144712501022+0j)
185,0.6326885904942393,-1.9969743279454126e-43,0.8421060962691931,2.823438082273257,5.439182945187973,1.0000000001278098,(0.999984012020045+0j),(0.8542685623138864+0.5198319184525991j),(-0.360602695132827-0.9327195163947765j),(1.000015988236554+0j)
186,0.6253675351114477,1.391517991616863e-52,0.8596966191395952,2.8180946703085894,5.485528415440327,1.0000000001516296,(0.9999825858124403+0j),(0.8688365383534586+0.4950990503141084j),(-0.3342296419695744-0.9424916691565373j),(1.0000174144920468+0j)
187,0.6178303988581851,7.0253263756550544e-34,0.8780889310197914,2.812474242632342,5.530469018053169,1.000000000174659,(0.9999813101304742+0j),(0.8823987871884491+0.4705022639353814j),(-0.30758072248615176-0.9515219908942262j),(1.0000186902203518+0j)
188,0.610085287912129,-5.154786092420549e-34,0.8972869257122421,2.80656978457191,5.573894828637286,1.0000000001940261,(0.9999803011536127+0j),(0.8949457274078675+0.4461750161028537j),(-0.2807920835245825-0.9597686209864734j),(1.0000196992362258+0j)
189,0.6021438241150775,-1.4540661244870226e-33,0.9172856995217625,2.800376967934063,5.615703067006094,1.0000000002077127,(0.9999796182193941+0j),(0.9064800234688408+0.42224870284219546j),(-0.25400498810248184-0.9672029084009195j),(1.0000203821980727+0j)
190,0.594021064320162,2.393546069772872e-42,0.9380711297755724,2.793894451946506,5.6558022770969725,1.000000000213892,(0.999979317276497+0j),(-0.22736173974949198+0.9738103713239348j),(0.9170167411240313-0.39884871379792464j),(1.0000206831535052+0j)
191,0.5857352030056927,-4.7568316173165584e-51,0.9596199833321852,2.7871240341818453,5.6941163169608675,1.0000000002116187,(0.9999794274839083+0j),(-0.20100119808920294+0.9795909954498243j),(0.9265829390876357-0.37609049042979537j),(1.0000205729417497+0j)
192,0.5773070677431998,-1.5826306763204254e-33,0.9819005888783777,2.7800706257145027,5.730587738786297,1.0000000002010785,(0.999979946351448+0j),(-0.17505426961506637+0.9845587857964562j),(0.935216671417811-0.3540759487768346j),(1.0000200540534325+0j)
193,0.568759447639506,1.8909854360731663e-33,1.0048740283784139,2.7727420478519536,5.765180181203744,1.0000000001837068,(0.9999808321435193+0j),(-0.14963979753221582+0.9887405782072922j),(0.9429654495433114-0.33289061411762694j),(1.000019168226886+0j)
194,0.560116319607959,2.1816559853437398e-33,1.0284957284252825,2.7651486726539276,5.7978795160426095,1.0000000001610108,(0.999982055208228+0j),(-0.12486123687083467+0.9921742143021679j),(0.9498842854362288-0.3126017342903864j),(1.0000179451168254+0j)
195,0.5514020498356642,7.329872901053116e-33,1.0527172802704066,2.757302949977639,5.828693663997705,1.0000000001368083,(0.9999834587806511+0j),(-0.10080439076670947+0.9949062643288847j),(0.9560334904522725-0.29325750652575694j),(1.0000165414963205+0j)
196,0.542640645388153,2.67158384733823e-33,1.0774882999305158,2.7492188751630655,5.857651176121893,1.0000000001121663,(0.9999850223765538+0j),(-0.07753632804061122+0.9969895274437893j),(0.9614764254094856-0.2748874012789379j),(1.0000149778510894+0j)
197,0.5338551154208281,-2.869936396753998e-33,1.102758157895679,2.740911451936473,5.884798827336221,1.0000000000902047,(0.9999865684348576+0j),(-0.05510544033656143+0.9984805408436908j),(0.9662773838671834-0.257503431873994j),(1.0000134317494223+0j)
198,0.5250669783139814,3.048589497559908e-33,1.1284774522579673,2.732396196240134,5.910198555184939,1.0000000000706526,(0.9999881128850892+0j),(-0.03354246555527107+0.9994372931817836j),(0.9704997495024696-0.2411021281858878j),(1.0000118872601742+0j)
199,0.5162959266579675,6.451204832808872e-33,1.154599154888913,2.7236887122813416,5.933924094547237,1.0000000000550624,(0.9999895060242238+0j),(-0.012862225133605798+0.9999172781597142j),(0.9742045132053359-0.22566693699006518j),(1.0000104940901866+0j)
200,0.5075596416213984,3.424882136989415e-33,1.1810794134927545,2.7148043564314994,5.956057619167911,1.0000000000423988,(0.9999907914959618+0j),(0.006934200383846928+0.999975958142254j),(0.9774491799292688-0.21117078551671287j),(1.0000092085930425+0j)
