Index,Initial x,Initial z,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
70,1.1776341887492174,0.0,0.00016729118467962068,-0.22494262158525527,19.741894507505258,3.1248204659212706,166.6938042997123,(-333.38460906083515+0j),(-0.002999538594474249+0j),(1.0000966105796532+0j),(0.9999033978177775+0j),(0.8970166070761239+0.44199684006684314j),(0.8970166070761239-0.44199684006684314j)
71,1.1776342667610549,0.0,0.00016897252162105487,-0.2249466390930023,19.74193822690556,3.1248186801482483,170.05652251402128,(-340.1101048037273+0j),(-0.002940224317641257+0j),(1.0000960211946646+0j),(0.9999039870386787+0j),(0.8970291838374702+0.44197131506866644j),(0.8970291838374702-0.44197131506866644j)
72,1.1776343455400307,0.0,0.00017065392762923362,-0.2249506963364528,19.74198238417284,3.1248168766787523,173.45201117182694,(-346.90113967800187+0j),(-0.002882665653407692+0j),(1.0000961240371213+0j),(0.9999038841438561+0j),(0.8970418867402172+0.4419455322018578j),(0.8970418867402172-0.4419455322018578j)
73,1.1776344250934976,0.0,0.00017233556553371423,-0.22495479370129237,19.74202698367461,3.124815055340333,176.8805780490772,(-353.7583293095896+0j),(-0.00282678856751565+0j),(1.0000955501393665+0j),(0.9999044581249493+0j),(0.8970547170437202+0.44191948885429666j),(0.8970547170437202-0.44191948885429666j)
74,1.1776345054288848,0.0,0.00017401759374032546,-0.22495893157741403,19.742072029822523,3.1248132159586457,180.3425347907655,(-360.682297058432+0j),(-0.002772523102087746+0j),(1.0000947926617394+0j),(0.9999052153854775+0j),(0.8970676760262323+0.441893182373881j),(0.8970676760262323-0.441893182373881j)
75,1.1776345865537086,0.0,0.00017570016636122041,-0.22496311035873084,19.742117527072754,3.1248113583575376,183.83819567916197,(-367.67367155520134+0j),(-0.0027198031250748713+0j),(1.0000944843501485+0j),(0.9999055237233713+0j),(0.8970807649740755+0.4418666100908119j),(0.8970807649740755-0.4418666100908119j)
76,1.1776346684755503,0.0,0.00017738343335760355,-0.22496733044289519,19.742163479926486,3.124809482359169,187.36787852293043,(-374.7330884798048+0j),(-0.002668566057194801+0j),(1.0000958257933685+0j),(0.9999041822619984+0j),(0.897093985194648+0.4418397692910884j),(0.897093985194648-0.4418397692910884j)
77,1.1776347512020537,0.0,0.0001790675407422906,-0.2249715922313666,19.742209892930315,3.124807587783981,190.93190266725205,(-381.8611864149033+0j),(-0.0026187526649443424+0j),(1.0000945546472668+0j),(0.9999054535265575+0j),(0.8971073379812015+0.4418126572880103j),(0.8971073379812015-0.4418126572880103j)
78,1.1776348347409225,0.0,0.00018075263052003859,-0.2249758961290338,19.742256770676747,3.1248056744508648,194.53059120721562,(-389.05861210762174+0j),(-0.0025703068113271934+0j),(1.0000958642378595+0j),(0.9999041440097414+0j),(0.897120824680661+0.44178527128442946j),(0.897120824680661-0.44178527128442946j)
79,1.1776349190999944,0.0,0.00018243884159668266,-0.22498024254590426,19.742304117804455,3.1248037421764194,198.16427040785405,(-396.32601764045467+0j),(-0.0025231752542043797+0j),(1.0000952527331177+0j),(0.9999047552957879+0j),(0.8971344466212399+0.44175760851984813j),(0.8971344466212399-0.44175760851984813j)
80,1.1776350042871015,0.0,0.00018412630892445498,-0.22498463189440845,19.74235193899903,3.1248017907761287,201.83326857657872,(-403.6640598456647+0j),(-0.0024773074959904716+0j),(1.0000957638501498+0j),(0.9999042443136974+0j),(0.8971482051594735+0.4417296661745894j),(0.8971482051594735-0.4417296661745894j)
81,1.1776350903101904,0.0,0.0001858151644680056,-0.22498906459173504,19.74240023899315,3.1247998200633407,205.53791740552379,(-411.07340215548106+0j),(-0.002432655570993313+0j),(1.0000952852807339+0j),(0.9999047228641725+0j),(0.8971621016647705+0.441701441401342j),(0.8971621016647705-0.441701441401342j)
82,1.1776351771772762,0.0,0.00018750553704042434,-0.2249935410588782,19.74244902256719,3.1247978298496837,209.27855179615588,(-418.55471407390553+0j),(-0.0023891739014086097+0j),(1.0000953955285472+0j),(0.9999046125889451+0j),(0.897176137519786+0.44167293132436475j),(0.897176137519786-0.44167293132436475j)
83,1.1776352648964399,0.0,0.0001891975525473885,-0.22499806172087927,19.74249829454964,3.124795819944958,213.05550843818713,(-426.10867002549793+0j),(-0.0023468191808107947+0j),(1.0000951518488246+0j),(0.9999048563088894+0j),(0.897190314106292+0.44164413306803113j),(0.897190314106292-0.44164413306803113j)
84,1.1776353534758466,0.0,0.00019089133394198978,-0.225002627006747,19.74254805981758,3.1247937901571734,216.8691284738224,(-433.7359513974667+0j),(-0.002305550180453129+0j),(1.000095454720497+0j),(0.9999045533506861+0j),(0.8972046328521119+0.441615043661623j),(0.8972046328521119-0.441615043661623j)
85,1.177635442923733,0.0,0.0001925870015939788,-0.22500723734955175,19.742598323297134,3.1247917402925047,220.71975526271427,(-441.43724519777237+0j),(1.0000943973888499+0j),(0.9999056106598256+0j),(-0.0022653276584890447+0j),(0.8972190951607822+0.4415856601820577j),(0.8972190951607822-0.4415856601820577j)
86,1.1776355332484063,0.0,0.000194284673256167,-0.22501189318655326,19.74264908996397,3.1247896701552333,224.6077353724837,(-449.213244253829+0j),(-0.002226114238510576+0j),(1.0000946067363918+0j),(0.999905401387257+0j),(0.8972337024885357+0.44155597959747644j),(0.8972337024885357-0.44155597959747644j)
87,1.177635624458271,0.0,0.00019598446434339112,-0.22501659495942178,19.742700364843753,3.124787579547654,228.53341797401666,(-457.0646480737267+0j),(1.0000954197828025+0j),(0.9999045884224873+0j),(-0.002187874310734248+0j),(0.8972484562773173+0.4415259989033196j),(0.8972484562773173-0.4415259989033196j)
88,1.1776357165617726,0.0,0.00019768648770813514,-0.2250213431133155,19.742752153012717,3.1247854682704728,232.49715613781638,(-464.9921614110348+0j),(1.000095131479037+0j),(0.9999048766618763+0j),(-0.0021505738856764105+0j),(0.8972633579915563+0.4414957150475276j),(0.8972633579915563-0.4414957150475276j)
89,1.1776358095674646,0.0,0.00019939085408602795,-0.2250261380981859,19.742804459598048,3.1247833361222397,236.4993049473974,(-472.99649571422674+0j),(1.0000956203226434+0j),(0.9999043879789707+0j),(-0.0021141805724510035+0j),(0.8972784091259773+0.4414651249147226j),(0.8972784091259773-0.4414651249147226j)
90,1.1776359034839647,0.0,0.00020109767206907725,-0.22503098036794528,19.742857289778488,3.1247811828997096,240.54022356714833,(-481.0783682843545+0j),(-0.002078663406086006+0j),(1.0000947005319274+0j),(0.9999053077038798+0j),(0.8972936111623465+0.4414342254140057j),(0.8972936111623465-0.4414342254140057j)
91,1.1776359983199787,0.0,0.00020280704830562678,-0.22503587038125006,19.74291064878475,3.1247790083974953,244.62027375631277,(-489.23850351978194+0j),(1.000094519686727+0j),(0.9999054882780992+0j),(-0.002043992846190398+0j),(0.8973089656217259+0.4414030133726998j),(0.8973089656217259-0.4414030133726998j)
92,1.177636094084288,0.0,0.000204519087258025,-0.22504080860047704,19.74296454190013,3.1247768124085256,248.73982075273577,(-497.4776311171033+0j),(1.0000943952317125+0j),(0.9999056128319327+0j),(-0.0020101406313616137+0j),(0.8973244740252839+0.4413714856160124j),(0.8973244740252839-0.4413714856160124j)
93,1.177636190785757,0.0,0.00020623389176829888,-0.22504579549293868,19.743018974460895,3.124774594723496,252.89923247346394,(-505.7964878671656+0j),(1.0000942061818263+0j),(0.9999058019705589+0j),(-0.001977079763502167+0j),(0.8973401379131971+0.4413396389285345j),(0.8973401379131971-0.4413396389285345j)
94,1.1776362884333065,0.0,0.00020795156260276996,-0.22505083152964692,19.74307395185699,3.124772355131424,257.0988802798887,(-514.1958157753795+0j),(1.0000954065126517+0j),(0.9999046014880049+0j),(-0.001944784402715669+0j),(0.8973559588544071+0.44130747003432164j),(0.8973559588544071-0.44130747003432164j)
95,1.177636387035992,0.0,0.00020967219912357876,-0.2250559171870073,19.743129479532328,3.1247700934188987,261.33913910372723,(-522.6763649776492+0j),(1.0000952164660224+0j),(0.9999047917138588+0j),(-0.0019132298086665213+0j),(0.8973719384122882+0.4412749756668613j),(0.8973719384122882-0.4412749756668613j)
96,1.177636486602914,0.0,0.00021139589888862796,-0.22506105294530648,19.743185562985555,3.1247678093707436,265.6203865604205,(-531.238890653329+0j),(1.0000953276775295+0j),(0.999904680499682+0j),(-0.001882392304954574+0j),(0.8973880781739267+0.4412421525091761j),(0.8973880781739267-0.4412421525091761j)
