Index,Initial x,Initial z,Initial vy,Jacobi Constant,Period,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig5
14,1.1499236863048485,-0.1469034703148054,-0.21971755438623386,12.757697285162207,3.093448085437556,957046847.7563696,(1914093695.5127392+0j),(-1.824929669939017e-08+0j),(0.9995069869570024+0j),(1.0004931270823034+0j),(0.9999944086393998+0j),(1.0000055560005763+0j)
15,1.1499559254306377,-0.14686280174462085,-0.21980296387027135,12.757704192029498,3.093435767911363,957034168.7844939,(1914068337.5689878+0j),(6.110588473037469e-09+0j),(1.000286438080308+0j),(0.9997133525247248+0j),(1.0000062391403528+0j),(0.9999939334046126+0j)
16,1.1499881529858282,-0.14682213737366753,-0.21988836971873701,12.757711577060107,3.0934234292801444,957020612.2105082,(1914041224.4210165+0j),(-1.1602910868004946e-08+0j),(0.9992467521004303+0j),(1.000753115295908+0j),(0.9999955880192674+0j),(1.0000044073897034+0j)
17,1.150020368789093,-0.14678147743893113,-0.21997377144311828,12.757719440189238,3.093411069616157,957006178.3118747,(1914012356.6237495+0j),(-6.39685485589386e-08+0j),(1.0000000164692397+0.0004882058899371389j),(1.0000000164692397-0.0004882058899371389j),(0.9999941457602045+0j),(1.0000058760414678+0j)
18,1.1500525726594975,-0.14674082217705944,-0.22005916855482674,12.757727781346228,3.093398688992332,956990867.294965,(1913981734.58993+0j),(8.303844555327461e-08+0j),(0.9987832041501299+0j),(1.0012166967133296+0j),(0.9999927915976791+0j),(1.000007205843408+0j)
19,1.150084764416278,-0.14670017182486184,-0.22014456056584952,12.757736600442573,3.0933862874817666,956974679.2364609,(1913949358.4729218+0j),(-6.6047144993822e-08+0j),(1.0000000871759571+0.0004379658205581408j),(1.0000000871759571-0.0004379658205581408j),(1.0000074998127657+0j),(0.9999924775535262+0j)
20,1.1501169438791186,-0.14665952661871254,-0.22022994698808504,12.757745897385337,3.093373865158284,956957614.5194666,(1913915229.0389333+0j),(-1.363013507193412e-07+0j),(1.000914240785944+0j),(0.9990857713315482+0j),(1.0000089122088842+0j),(0.9999910812312531+0j)
21,1.1501491108679855,-0.14661888679492244,-0.2203153273338514,12.75775567206822,3.093361422096047,956939673.3000345,(1913879346.600069+0j),(1.4258961863404604e-07+0j),(1.0000000320805866+0.0005688626613985467j),(1.0000000320805866-0.0005688626613985467j),(0.999990083063375+0j),(1.0000099294236935+0j)
22,1.1501812652031893,-0.14657825258962562,-0.2204007011158087,12.757765924373679,3.0933489583696474,956920855.9777931,(1913841711.9555862+0j),(-2.2669746327506375e-07+0j),(1.0000000438889525+0.000681629548271043j),(1.0000000438889525-0.000681629548271043j),(0.9999893538772298+0j),(1.0000106269301352+0j)
23,1.1502134067054444,-0.14653762423863512,-0.22048606784681904,12.757776654176135,3.0933364740542317,956901162.6017506,(1913802325.2035012+0j),(1.361053818184839e-07+0j),(0.9994591063723083+0j),(1.0005409421539022+0j),(0.9999887426907564+0j),(1.0000112331661501+0j)
