Index,Initial x,Initial y,Initial z,Initial vx,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
15,-2.0289475587113417,0.0,0.0,0.0,1.4633859644214882,0.0029751766133411244,20.931042581777593,2.962798223972166,1170.3803322319507,(-2340.7602372522697+0j),(-0.0004272116713825127+0j),(0.9989928200956839+0.044870317409297186j),(0.9989928200956839-0.044870317409297186j),(1.0000110045242836+0j),(0.99998899569583+0j)
16,-2.0289580523483783,0.0,0.0,0.0,1.4634022707446916,0.0033005496702848422,20.93142173393863,2.962785913969322,1170.36089587732,(-2340.721364535914+0j),(-0.00042721876292801833+0j),(0.9987611929363878+0.04976021819414096j),(0.9987611929363878-0.04976021819414096j),(1.0000233816994366+0j),(0.9999766187258392+0j)
17,-2.028968958420302,0.0,0.0,0.0,1.463419217454827,0.003607638751421893,20.931815802667227,2.9627731221277824,1170.340615624963,(-2340.6808040237966+0j),(-0.00042722613133010516+0j),(0.9985208345913742+0.05437042654934923j),(0.9985208345913742-0.05437042654934923j),(1.0000196062458515+0j),(0.999980394852191+0j)
18,-2.0289801947340713,0.0,0.0,0.0,1.4634366767818932,0.0038987043041028907,20.932221819614156,2.9627599450567197,1170.3196359609026,(-2340.6388446880173+0j),(-0.0004272337980777398+0j),(0.9982735945616018+0.0587352563451507j),(0.9982735945616018-0.0587352563451507j),(1.0000282491777157+0j),(0.9999717516826032+0j)
19,-2.028991699830255,0.0,0.0,0.0,1.4634545531848733,0.004175658572611503,20.932637565209603,2.962746455001469,1170.2980932641456,(-2340.5957030090844+0j),(-0.00042724165248627884+0j),(0.998020859754974+0.06288372588140718j),(0.998020859754974-0.06288372588140718j),(1.0000860135403686+0j),(0.9999139932441958+0j)
20,-2.029003426955781,0.0,0.0,0.0,1.463472773983433,0.004440112827891873,20.933061351032737,2.9627327069236804,1170.2759974746925,(-2340.5515412582827+0j),(-0.0004272497191688953+0j),(0.9977636784602014+0.06684042143781017j),(0.9977636784602014-0.06684042143781017j),(1.0000642494840188+0j),(0.9999357548040778+0j)
21,-2.0290153399485917,0.0,0.0,0.0,1.463491282960774,0.004693426705710367,20.93349187115731,2.9627187433376165,1170.253457056838,(-2340.5064868557274+0j),(-0.00042725796213096903+0j),(0.9975028699898273+0.0706259472081513j),(0.9975028699898273-0.0706259472081513j),(1.000050644367061+0j),(0.9999493584756837+0j)
22,-2.029027410398375,0.0,0.0,0.0,1.4635100359502626,0.004936752329528288,20.93392809961858,2.9627045976462436,1170.230678182598,(-2340.4606387973267+0j),(-0.00042726626519033425+0j),(0.9972390752048383+0.07425784039529726j),(0.9972390752048383-0.07425784039529726j),(1.0000345877469292+0j),(0.9999654134706368+0j)
23,-2.0290396156617554,0.0,0.0,0.0,1.4635289977500239,0.00517107139806469,20.9343692187134,2.962690296474124,1170.2073390182204,(-2340.4140760757805+0j),(-0.00042727478679236574+0j),(0.9969728060750218+0.07775103894419012j),(0.9969728060750218-0.07775103894419012j),(1.0000291456414399+0j),(0.9999708554127806+0j)
24,-2.0290519374521003,0.0,0.0,0.0,1.4635481399310026,0.005397225512126206,20.934814568089827,2.9626758613241226,1170.1836446617338,(-2340.366862040029+0j),(-0.00042728345675238064+0j),(0.9967044752741505+0.08111836134998744j),(0.9967044752741505-0.08111836134998744j),(1.0000308453472726+0j),(0.9999691551187884+0j)
25,-2.0290643608243273,0.0,0.0,0.0,1.463567439258445,0.005615940684116848,20.93526360803162,2.9626613097720393,1170.1597379578361,(-2340.3190486235044+0j),(-0.0004272921875335057+0j),(0.9964344211800842+0.08437087287507854j),(0.9964344211800842-0.08437087287507854j),(1.0000186410667204+0j),(0.9999813593322213+0j)
26,-2.029076873427921,0.0,0.0,0.0,1.463586876531535,0.00582784707416327,20.93571589257593,2.9626466563416547,1170.135552907006,(-2340.2706785130126+0j),(-0.00042730102937625305+0j),(0.996162923174736+0.08751817138878475j),(0.996162923174736-0.08751817138878475j),(1.0000188092476154+0j),(0.9999811910049129+0j)
27,-2.029089464957149,0.0,0.0,0.0,1.4636064357277276,0.006033494895963198,20.93617104954295,2.962631913154548,1170.1111073431498,(-2340.221787376373+0j),(-0.0004273099586844301+0j),(0.9958902147430484+0.09056864790067497j),(0.9958902147430484-0.09056864790067497j),(1.0000246208932684+0j),(0.9999753796291062+0j)
28,-2.029102126731379,0.0,0.0,0.0,1.4636261033514153,0.006233367278270656,20.93662876549727,2.9626170904196307,1170.0865676431984,(-2340.1724050710513+0j),(-0.0004273188883005657+0j),(0.9956164923665904+0.0935296783179317j),(0.9956164923665904-0.0935296783179317j),(1.000000000242885+2.1242329729385513e-05j),(1.000000000242885-2.1242329729385513e-05j)
29,-2.0291148513800112,0.0,0.0,0.0,1.4636458679433149,0.006427890712832591,20.93708877427722,2.9626021968064298,1170.0614921489207,(-2340.1225569697954+0j),(-0.0004273280654434515+0j),(0.9953419231942235+0.09640775738318436j),(0.9953419231942235-0.09640775738318436j),(1.0000237007200041+0j),(0.9999762996113544+0j)
30,-2.0291276325964613,0.0,0.0,0.0,1.4636657196982839,0.0066174435883246336,20.937550848141147,2.9625872397333626,1170.036346039227,(-2340.072264741224+0j),(-0.00042733724067328606+0j),(0.9950666501718424+0.09920867890603784j),(0.9950666501718424-0.09920867890603784j),(0.9999999998949494+2.472347295326884e-05j),(0.9999999998949494-2.472347295326884e-05j)
31,-2.029140464946492,0.0,0.0,0.0,1.4636856501674809,0.006802363201366172,20.938014790857334,2.962572225592638,1170.0109872673097,(-2340.021547188127+0j),(-0.00042734651795308244+0j),(0.9947907971770771+0.10193757616253489j),(0.9947907971770771-0.10193757616253489j),(1.0000295841466653+0j),(0.9999704162531242+0j)
32,-2.029153343717874,0.0,0.0,0.0,1.4637056520244656,0.006982951549880723,20.938480432255133,2.962557159927662,1169.9854238039575,(-2339.970420252085+0j),(-0.00042735583002363465+0j),(0.9945144704467392+0.1045990828243177j),(0.9945144704467392-0.1045990828243177j),(1.0000000000910454+7.5247485256135185e-06j),(1.0000000000910454-7.5247485256135185e-06j)
33,-2.0291662647996995,0.0,0.0,0.0,1.4637257188777655,0.007159480148729634,20.938947623886943,2.9625420475742694,1169.9596654406855,(-2339.9188981504453+0j),(-0.0004273652383838291+0j),(0.994237763920923+0.1071973351685909j),(0.994237763920923-0.1071973351685909j),(1.0000231812577722+0j),(0.9999768191365599+0j)
34,-2.029179224586245,0.0,0.0,0.0,1.4637458451212975,0.007332194055621886,20.939416235543455,2.9625268927741977,1169.9337102624372,(-2339.866993150155+0j),(-0.00042737471999353875+0j),(0.99396075924458+0.10973608974085981j),(0.99396075924458-0.10973608974085981j),(1.0000158051671644+0j),(0.999984195579614+0j)
35,-2.029192219898738,0.0,0.0,0.0,1.4637660258127794,0.007501315255268008,20.939886152431185,2.96251169926696,1169.9075716815455,(-2339.8147159788227+0j),(-0.0004273842730860353+0j),(0.9936835282330252+0.11221874115576762j),(0.9936835282330252-0.11221874115576762j),(0.9999999999749939+2.032651207926347e-05j),(0.9999999999749939-2.032651207926347e-05j)
36,-2.029205247921618,0.0,0.0,0.0,1.4637862565746094,0.007667045519750946,20.94035727286837,2.9624964703648886,1169.881332095719,(-2339.762076520588+0j),(-0.0004273938540732638+0j),(0.993406135868552+0.11464837185824509j),(0.993406135868552-0.11464837185824509j),(0.9999796442901491+0j),(1.0000203562946597+0j)
37,-2.029218306149734,0.0,0.0,0.0,1.4638065335118875,0.007829568838285414,20.9408295063905,2.9624812090148387,1169.8547552444315,(-2339.7090830852994+0j),(-0.0004274035762869857+0j),(0.9931286383466491+0.11702780547967195j),(0.9931286383466491-0.11702780547967195j),(1.0000311773564363+0j),(0.999968823270049+0j)
38,-2.029231392345443,0.0,0.0,0.0,1.4638268531455474,0.007989053491439106,20.941302772181974,2.9624659178492454,1169.8280853755916,(-2339.6557433378757+0j),(-0.00042741333236055696+0j),(0.9928510867020757+0.11935962226793749j),(0.9928510867020757-0.11935962226793749j),(1.0000241942005528+0j),(0.999975806132127+0j)
39,-2.029244504502053,0.0,0.0,0.0,1.4638472123556439,0.008145653830287017,20.941776997769416,2.9624505992286867,1169.801249008843,(-2339.602064164271+0j),(-0.0004274231129167473+0j),(0.9925735266263072+0.12164618323521036j),(0.9925735266263072-0.12164618323521036j),(1.0000278729211962+0j),(0.9999721275712419+0j)
