Index,Initial x,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
48,-1.997486480177648,-4.407789489450871e-05,1.407439358194883,46.01613168820656,3.012352745861769,1.0,(-0.7624514661140498+0.6470454227130782j),(-0.7624514661140498-0.6470454227130782j),(0.9999999986567656+3.2049588636941596e-05j),(0.9999999986567656-3.2049588636941596e-05j),(-0.9682660361697955+0.24992175415518147j),(-0.9682660361697955-0.24992175415518147j)
49,-1.997486527250429,-4.487745757187828e-05,1.4074394263622607,46.016132283048485,3.01235271823873,1.0,(-0.8269726818380092+0.5622421012696572j),(-0.8269726818380092-0.5622421012696572j),(0.9999999995766986+3.6623199705569774e-05j),(0.9999999995766986-3.6623199705569774e-05j),(-0.9682662669751839+0.24992085994953395j),(-0.9682662669751839-0.24992085994953395j)
50,-1.997486574857167,-4.567185414785486e-05,1.4074394953028777,46.01613288464212,3.012352690302351,1.0,(-0.8922263689559894+0.45158842109126335j),(-0.8922263689559894-0.45158842109126335j),(0.9999999994863581+2.2418314107030094e-05j),(0.9999999994863581-2.2418314107030094e-05j),(-0.9682665004036417+0.2499199555778907j),(-0.9682665004036417-0.2499199555778907j)
51,-1.9974866229847024,-4.646113519448297e-05,1.4074395649976708,46.01613349280479,3.012352662060369,1.0,(-0.9581933497894426+0.28612144988990834j),(-0.9581933497894426-0.28612144988990834j),(0.999999999556368+3.5044137233267656e-05j),(0.999999999556368-3.5044137233267656e-05j),(-0.968266736374126+0.2499190413541269j),(-0.968266736374126-0.2499190413541269j)
52,-1.9974866716193531,-4.7245338549047296e-05,1.4074396354268293,46.01613410737743,3.012352633520805,1.024855338667548,(-1.2491954046285232+0j),(-0.8005152794495141+0j),(0.9999999989690092+3.189781297143085e-05j),(0.9999999989690092-3.189781297143085e-05j),(-0.9682669748370386+0.24991811747030362j),(-0.9682669748370386-0.24991811747030362j)
53,-1.997486720747636,-4.802450139469234e-05,1.407439706570839,46.016134728207696,3.0123526046915394,1.0921947294817218,(-1.5313863875492897+0j),(-0.6530030548023723+0j),(0.999999999915637+2.6973097911652582e-05j),(0.999999999915637-2.6973097911652582e-05j),(-0.9682672157231162+0.24991718419463138j),(-0.9682672157231162-0.24991718419463138j)
54,-1.9974867703581631,-4.879868785537513e-05,1.4074397784131916,46.01613535511504,3.0123525755793064,1.1601939588477248,(-1.7484541143068517+0j),(-0.5719337934899504+0j),(1.0000211515471658+0j),(0.9999788490117556+0j),(-0.9682674589774343+0.24991624173980406j),(-0.9682674589774343-0.24991624173980406j)
55,-1.997486820438003,-4.9567934489532165e-05,1.407439850935172,46.01613598795958,3.01235254619166,1.2288373885280648,(-1.943009165794903+0j),(-0.5146656181791487+0j),(0.9999999999085363+1.614231869015312e-05j),(0.9999999999085363-1.614231869015312e-05j),(-0.9682677045195751+0.24991529041729735j),(-0.9682677045195751-0.24991529041729735j)
56,-1.997486870975937,-5.033229899258961e-05,1.407439924120525,46.01613662658055,3.0123525165352083,1.298107840758465,(-2.125805832926263+0j),(-0.47040985077956426+0j),(1.0000250435042985+0j),(0.9999749559599282+0j),(-0.968267952316056+0.24991433035670654j),(-0.968267952316056-0.24991433035670654j)
57,-1.997486921959629,-5.109181861633772e-05,1.407439997951397,46.01613727084728,3.0123524866171625,1.3679900088092118,(-2.3014762870718624+0j),(-0.43450371314021413+0j),(0.9999999999324363+1.4811642866600603e-05j),(0.9999999999324363-1.4811642866600603e-05j),(-0.9682682022884841+0.2499133618616575j),(-0.9682682022884841-0.2499133618616575j)
58,-1.99748697337856,-5.18465524539796e-05,1.4074400724125466,46.016137920607605,3.012352456443716,1.438468098630037,(-2.472484767149609+0j),(-0.4044514356486862+0j),(1.000000000151927+1.1012696639874265e-05j),(1.000000000151927-1.1012696639874265e-05j),(-0.968268454400047+0.24991238507467728j),(-0.968268454400047-0.24991238507467728j)
59,-1.9974870252211925,-5.259654142600036e-05,1.4074401474872762,46.0161385757356,3.0123524260216152,1.5095279113672204,(-2.640312813024045+0j),(-0.3787430002560565+0j),(0.9999999995411716+1.7033976212478853e-05j),(0.9999999995411716-1.7033976212478853e-05j),(-0.9682687085879726+0.24991140023886343j),(-0.9682687085879726-0.24991140023886343j)
60,-1.9974870774779192,-5.334184873050747e-05,1.4074402231616605,46.01613923608373,3.0123523953565297,1.581154642143925,(-2.80591992674881+0j),(-0.35638935847550657+0j),(0.999999999330236+2.9885719860973805e-05j),(0.999999999330236-2.9885719860973805e-05j),(-0.9682689648009655+0.2499104075528567j),(-0.9682689648009655-0.2499104075528567j)
61,-1.997487130137632,-5.4082513529353815e-05,1.4074402994196231,46.01613990153647,3.0123523644549515,1.653333660480337,(-2.9699627587443818+0j),(-0.33670455823577916+0j),(1.0000000001175113+1.3142242374598802e-05j),(1.0000000001175113-1.3142242374598802e-05j),(-0.9682692230014757+0.2499094071620497j),(-0.9682692230014757-0.2499094071620497j)
62,-1.9974871831915424,-5.4818601954418687e-05,1.4074403762484269,46.01614057195161,3.012352333322068,1.7260529190013658,(-3.132914169276868+0j),(-0.3191916325935212+0j),(1.000003787558205+0j),(0.9999962128810167+0j),(-0.9682694831251171+0.24990839931579995j),(-0.9682694831251171-0.24990839931579995j)
63,-1.997487236628815,-5.555014933898542e-05,1.4074404536323926,46.01614124722534,3.012352301964201,1.7992976872829085,(-3.2951159140275967+0j),(-0.3034794613323918+0j),(1.00002100719965+0j),(0.9999789936665048+0j),(-0.9682697451336303+0.249907384162256j),(-0.9682697451336303-0.249907384162256j)
64,-1.9974872904410128,-5.627721895252188e-05,1.4074405315592926,46.01614192722639,3.012352270386333,1.8730561439373736,(-3.4568298422218002+0j),(-0.2892823853652904+0j),(0.9999999997788738+2.1138729074800725e-05j),(0.9999999997788738-2.1138729074800725e-05j),(-0.9682700089683551+0.24990636192859833j),(-0.9682700089683551-0.24990636192859833j)
65,-1.997487344618659,-5.699985675499058e-05,1.4074406100154089,46.01614261184602,3.012352238594008,1.9473155025748887,(-3.618254656879771+0j),(-0.2763763455232348+0j),(1.0000000000476224+2.7271126011101253e-05j),(1.0000000000476224-2.7271126011101253e-05j),(-0.9682702745983462+0.24990533273464094j),(-0.9682702745983462-0.24990533273464094j)
66,-1.9974873991522717,-5.7718105495415685e-05,1.4074406889870166,46.016143300981945,3.0123522065927704,2.022063623461804,(-3.779545034816241+0j),(-0.2645821022709039+0j),(0.9999999999910023+2.8677326648707418e-05j),(0.9999999999910023-2.8677326648707418e-05j),(-0.9682705419780105+0.24990429675693832j),(-0.9682705419780105-0.24990429675693832j)
67,-1.997487454034587,-5.843203231755353e-05,1.4074407684635817,46.01614399450909,3.0123521743869297,2.0972890181332597,(-3.9408239989737015+0j),(-0.2537540381123154+0j),(1.0000067138052784+0j),(0.9999932860102891+0j),(-0.968270811069508+0.24990325414201262j),(-0.968270811069508-0.24990325414201262j)
68,-1.99748750925629,-5.914167534693973e-05,1.4074408484316274,46.01614469233604,3.0123521419819124,2.172979735913842,(-4.102187068652392+0j),(-0.2437724032624977+0j),(1.000011523183549+0j),(0.9999884772781293+0j),(-0.9682710818226401+0.2499022050842706j),(-0.9682710818226401-0.2499022050842706j)
69,-1.997487564810146,-5.9847095046790464e-05,1.4074409288806704,46.01614539435084,3.0123521093819843,2.2491255266834997,(-4.263713731448763+0j),(-0.23453732341083466+0j),(0.9999999994470861+3.4372283532960086e-05j),(0.9999999994470861-3.4372283532960086e-05j),(-0.9682713541918866+0.24990114976001587j),(-0.9682713541918866-0.24990114976001587j)
70,-1.9974876206876495,-6.054833343620511e-05,1.4074410097983974,46.01614610046326,3.0123520765921263,2.325714982450767,(-4.425464910165182+0j),(-0.22596495456745452+0j),(0.9999999995407693+2.5383148681674964e-05j),(0.9999999995407693-2.5383148681674964e-05j),(-0.9682716281618247+0.24990008822891097j),(-0.9682716281618247-0.24990008822891097j)
71,-1.9974876768819452,-6.124544902399938e-05,1.4074410911748745,46.01614681056884,3.0123520436163784,2.402738606610214,(-4.58749324081864+0j),(-0.2179839768201678+0j),(0.9999999990104282+2.8240654813966607e-05j),(0.9999999990104282-2.8240654813966607e-05j),(-0.9682719036766524+0.2498990207070839j),(-0.9682719036766524-0.2498990207070839j)
72,-1.9974877333851837,-6.193848557540184e-05,1.4074411729987402,46.01614752458045,3.01235201045933,2.4801856772236963,(-4.749837703907354+0j),(-0.21053350265915194+0j),(1.0000092090177028+0j),(0.9999907910935899+0j),(-0.9682721807129018+0.24989794728539133j),(-0.9682721807129018-0.24989794728539133j)
